@relation TrainingInstances_dados_31

@attribute COSINE_rec2_id numeric
@attribute JACCARD_rec2_id numeric
@attribute JARO_rec2_id numeric
@attribute LEVENSHTEIN_rec2_id numeric
@attribute QGRAM_rec2_id numeric
@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0.907692,0.769231,0.6,0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.539683,0.285714,0.117647,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.490196,0.235294,0.054054,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.981818,0.818182,0.692308,0,0,0.583333,0.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.959048,0.866667,0.787879,1,1,1,1,1,duplicata
0,0,0.888462,0.615385,0.551724,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.375,0.3,0,0,0,0,0,0,0,0.55,0.25,0,1,1,1,1,1,0,0,0,0,0,0,0,0.483333,0.1,0.090909,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.833333,0.625,0,0,0.878148,0.7,0.521739,1,1,1,1,1,0.5,0.333333,0.977778,0.888889,0.857143,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.943971,0.882353,0.810811,1,1,1,1,1,duplicata
0,0,0.907692,0.692308,0.6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.125,0,0,0,0,0,0,0,0,0.539683,0.142857,0,1,1,1,1,1,0,0,0,0,0,0,0,0.411255,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nao-duplicata
0,0,0.913333,0.75,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.844444,0.5,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0.464286,0.142857,0,1,1,1,1,1,0,0,0.5,0.125,0,0,0,0.5,0,0,0,0,0,0.333333,0.25,0,0,0.576263,0.181818,0,0,0,0,0,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.875,0.7,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.833333,0.625,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.75,0.545455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,0,0,0.883333,0.75,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.96,0.8,0.615385,0,0,0.981818,0.909091,0.8,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.975,0.75,0.6,1,1,1,1,1,0,0,0.433333,0.1,0,0,0,0.433333,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.951049,0.692308,0.571429,1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0.25,0.117647,0,0,0,0,0,0,0,0.454545,0,0,1,1,1,1,1,0,0,0.85,0.5,0.285714,0.5,0.333333,0.613757,0.5,0.4375,1,1,1,1,1,nao-duplicata
0,0,0.887692,0.615385,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.472222,0.125,0,0,0,0.583333,0.25,0,0,0,0,0,0,0,0,0.518519,0.111111,0,1,1,1,1,1,0,0,0,0,0,0,0,0.700921,0.210526,0.1,0,0,0.467721,0.086957,0,nao-duplicata
0,0,0.920513,0.769231,0.62069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.733333,0.375,0.2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.522222,0.133333,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0.49359,0.153846,0,1,1,1,1,1,nao-duplicata
0,0,0.888462,0.692308,0.551724,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.733333,0.5,0.2,1,1,1,1,1,0,0,0.444444,0.166667,0,0,0,0.436508,0,0,0,0,0,0,0,0,0,0.285185,0.066667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.540776,0.277778,0.057143,1,1,1,1,1,nao-duplicata
0,0,0.92028,0.692308,0.6,0,0,0.555556,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.472222,0.166667,0,0,0,0,0,0,0,0,0.506944,0.0625,0,0,0,0,0,0,0,0,0.822222,0.666667,0.4,0,0,0.553704,0.25,0.051282,0,0,0.291667,0.0625,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.84,0.666667,0.266667,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.833333,0.625,1,1,1,1,1,1,1,1,1,1,0,0,0.988889,0.944444,0.871795,1,1,1,1,1,duplicata
0,0,0.92028,0.692308,0.6,0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539683,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565079,0.428571,0,1,1,1,1,1,0,0,0,0,0,0,0,0.523031,0.142857,0,1,1,1,1,1,nao-duplicata
0,0,0.933333,0.75,0.642857,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.466667,0,0,0,0,0.551852,0.2,0,0,0,0,0,0,0,0,0.602694,0.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490714,0.133333,0.060606,0,0,0,0,0,nao-duplicata
0,0,0.933333,0.75,0.642857,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.375,0.2,0,0,0,0,0,0,0,0.430556,0.125,0,1,1,1,1,1,0,0,0,0,0,0,0,0.437037,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583766,0.285714,0.055556,1,1,1,1,1,nao-duplicata
0,0,0.888462,0.615385,0.551724,0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.125,0,0,0,0,0,0,0,0,0.455556,0,0,0,0,0.620833,0.333333,0.105263,0,0,0,0,0,0,0,0.535354,0.272727,0,1,1,1,1,1,0,0,0,0,0,0.5,0.333333,0.567674,0.529412,0.486486,0,0,0,0,0,nao-duplicata
0,0,0.934382,0.769231,0.62069,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.625,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0.338384,0.090909,0,0,0,0.666667,0.5,0.25,0,0,0.422619,0,0,0,0,0.5,0.25,0,0,0,0.85,0.5,0.571429,0,0,0.56161,0.333333,0.114286,0,0,0.565079,0.285714,0,nao-duplicata
0,0,0.925291,0.615385,0.551724,0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0.166667,0,0,0,0.483333,0.2,0,0,0,0,0,0,0,0,0.544444,0.3,0,0,0,0.7,0.25,0.166667,1,1,1,1,1,0.5,0.333333,0.62328,0.444444,0.388889,1,1,1,1,1,nao-duplicata
0,0,0.913636,0.666667,0.592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.583333,0.125,0,0,0,0,0.333333,0,0,0,0.490079,0.125,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0.542929,0.222222,0.060606,0,0,0.601191,0.125,0,nao-duplicata
0,0,0.907692,0.692308,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324074,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.539683,0.142857,0,0,0,0,0,0,0,0,0.5,0.133333,0,0,0,0.666667,0.5,0.166667,0,0,0,0,0,0.5,0.333333,0.599471,0.466667,0.424242,1,1,1,1,1,nao-duplicata
0,0,0.85641,0.615385,0.551724,0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.583333,0.125,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.547222,0.25,0,0,0,0.666667,0.5,0,0,0,0,0,0,0,0,0.413131,0.090909,0,0,0,0,0,0,nao-duplicata
0,0,0.938462,0.846154,0.733333,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.324074,0.111111,0,1,1,1,1,1,0,0,0.324074,0.111111,0,0,0,0.5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.9,0.75,0.642857,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.125,0,0,0,0,0,0,0,0,0.561905,0.142857,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.833333,0.5,0.166667,0,0,0.65,0.333333,0.222222,1,1,1,1,1,0,0,0.544445,0.133333,0.068965,nao-duplicata
0,0,0.888462,0.692308,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.375,0.3,0,0,0,0,0,0,0,0.595238,0.142857,0,0,0,0.658766,0.25,0.074074,1,1,1,1,1,0,0,0.411255,0.090909,0,0,0,0,0,0,0,0,0.85,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.85641,0.615385,0.551724,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.678571,0.285714,0.117647,1,1,1,1,1,0,0,0,0,0,0,0,0.409722,0.0625,0,0,0,0.666667,0.25,0,1,1,1,1,1,0,0,0.532143,0.285714,0.125,0,0,0,0,0,nao-duplicata
0,0,0.984615,0.923077,0.896552,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.25,0.2,1,1,1,1,1,0,0,0.5,0.166667,0,0,0,0.583333,0.416667,0.272727,0,0,0,0.333333,0,0,0,0.420833,0.0625,0,0,0,0,0,0,1,1,1,1,1,0.5,0.333333,0.663095,0.5625,0.411765,0,0,0,0,0,nao-duplicata
0,0,0.920513,0.692308,0.551724,0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.375,0.3,0,0,0,0,0,0,0,0.527778,0.125,0,0,0,0.447619,0.142857,0,1,1,1,1,1,0,0,0.361111,0.125,0,1,1,1,1,1,0,0,0,0,0,0,0,0.426244,0.058824,0,0,0,0,0,0,nao-duplicata
0,0,0.887692,0.692308,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.5,0.3,0,0,0,0,0,0,0,0.464286,0.142857,0,0,0,0.428571,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0.368056,0.0625,0,1,1,1,1,1,nao-duplicata
0,0,0.920513,0.615385,0.551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.375,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.566667,0.2,0,0,0,0,0.333333,0,0,0,0.455026,0.071429,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0.473291,0.1875,0,1,1,1,1,1,nao-duplicata
0,0,0.888462,0.615385,0.551724,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.625,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.447619,0,0,0,0,0,0,0,0,0,0.417989,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.888462,0.615385,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.574074,0.111111,0,0,0,0.453704,0.111111,0,0,0,0,0,0,0,0,0.524242,0.181818,0,0,0,0.55,0.25,0.166667,1,1,1,1,1,0,0,0.570906,0.263158,0,1,1,1,1,1,nao-duplicata
0,0,0.876923,0.692308,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.642857,0.285714,0.117647,0,0,0.577778,0.166667,0,0,0,0,0,0,0,0,0.470833,0.125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.523809,0,0,nao-duplicata
0,0,0.9,0.666667,0.571429,0,0,0.555556,0.333333,0.2,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,0,0,0,0,0,0,0,0.483333,0.2,0,0,0,0.430556,0.125,0,0,0,0,0,0,0,0,0.414286,0.1,0.095238,1,1,1,1,1,0,0,0,0.5,0.285714,0,0,0.52904,0.125,0,0,0,0,0,0,nao-duplicata
0,0,0.920513,0.692308,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.694444,0.166667,0,0,0,0.436508,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.555556,0.133333,0,0,0,0,0,0,nao-duplicata
0,0,0.907692,0.692308,0.6,0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0.777778,0.375,0.2,1,1,1,1,1,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.479532,0.157895,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,nao-duplicata
0,0,0.920513,0.692308,0.551724,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.683333,0.25,0.1,1,1,1,1,1,0,0,0.7,0.333333,0,1,1,1,1,1,1,1,1,1,1,0,0,0.393651,0.142857,0,0,0,0.7,0.5,0.333333,0,0,0,0.333333,0,0,0,0.629405,0.315789,0,1,1,1,1,1,nao-duplicata
0,0,0.9,0.666667,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546958,0.222222,0,1,1,1,1,1,0,0,0,0,0,0,0,0.549471,0.25,0,0,0,0.545,0.222222,0.108108,nao-duplicata
0,0,0.944231,0.769231,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.375,0.2,0,0,0,0,0,0,0,0.492064,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.25,0,1,1,1,1,1,0,0,0.611111,0.333333,0,0.5,0.333333,0.634967,0.411765,0.388889,0,0,0,0,0,nao-duplicata
0,0,0.876923,0.692308,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.483333,0.2,0,0,0,0.583333,0.416667,0,0,0,0.666667,0.5,0.25,0,0,0.460606,0.090909,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.544643,0.1875,0.058824,1,1,1,1,1,nao-duplicata
0,0,0.920513,0.769231,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.72,0.375,0.2,1,1,1,1,1,0,0,0.455556,0.166667,0,0,0,0.609524,0.25,0.210526,0,0,0,0,0,0,0,0.416667,0.083333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.938462,0.846154,0.733333,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527778,0.166667,0,0,0,0,0,0,1,1,1,1,1,0,0,0.591158,0.235294,0.058824,0,0,0.5,0.25,0,nao-duplicata
0,0,0.944231,0.769231,0.6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.542735,0.222222,0.057143,0,0,0.5,0.25,0,0,0,0.666667,0.5,0.25,0,0,0.549098,0.105263,0,0,0,0,0,0,nao-duplicata
0,0,0.9,0.666667,0.571429,0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.25,0.2,0,0,0,0,0,0,0,0.561905,0.285714,0,0,0,0.472222,0.083333,0,0,0,0,0,0,0,0,0.495238,0.1,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.483287,0.235294,0.055556,0,0,0,0,0,nao-duplicata
0,0,0.85641,0.615385,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.625,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.455988,0.272727,0,0,0,0.5,0.25,0,0,0,0.65,0.333333,0.222222,0,0,0.553968,0.133333,0,0,0,0,0,0,nao-duplicata
0,0,0.938462,0.769231,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.5,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419192,0,0,0,0,0.666667,0.5,0.166667,0.707107,0.5,0.8,0.333333,0.25,1,1,1,1,1,0,0,0.47658,0.176471,0,nao-duplicata
0,0,0.934382,0.846154,0.758621,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,0,0,0.527778,0.25,0,1,1,1,1,1,0,0,0,0,0,0,0,0.301282,0.076923,0,0,0,0.7,0.5,0.166667,0,0,0,0,0,0,0,0.745299,0.533333,0.125,0,0,0,0,0,nao-duplicata
0,0,0.92028,0.692308,0.6,1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0.125,0,1,1,1,1,1,0,0,0,0.333333,0,0,0,0.436027,0.272727,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.814375,0.533333,0.5,1,1,1,1,1,nao-duplicata
0,0,0.920513,0.615385,0.551724,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.125,0,1,1,1,1,1,0,0,0.447619,0,0,0,0,0,0.090909,0,1,1,1,1,1,0,0,0.444444,0.111111,0,0,0,0,0,0,1,1,1,1,1,0,0,0.546387,0.153846,0,0,0,0,0,0,nao-duplicata
0,0,0.938462,0.769231,0.6,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,0,0,0,0,0,0,0,0.483333,0.2,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0.527778,0.25,0,0,0,0.733333,0.5,0.333333,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.920513,0.769231,0.62069,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.583333,0.25,0.1,1,1,1,1,1,0,0,0.555556,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455556,0.083333,0,0,0,0.55,0.25,0.166667,0,0,0.65,0.666667,0.444444,1,1,1,1,1,0,0,0,0,0,nao-duplicata
0,0,0.85641,0.615385,0.551724,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.844444,0.5,0.3,1,1,1,1,1,0,0,0.888889,0.833333,0.625,0,0,0.496212,0.090909,0,0,0,0,0,0,0,0,0.535354,0.181818,0,1,1,1,1,1,0,0,0,0,0,0,0,0.541667,0.25,0.0625,0,0,0,0,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.75,0.727273,0,0,0.933333,0.857143,0.666667,1,1,1,1,1,0,0,0.971429,0.857143,0.705882,1,1,1,1,1,1,1,1,1,1,0,0,0.98,0.9,0.782609,1,1,1,1,1,duplicata
0,0,0.85641,0.615385,0.551724,0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.375,0.2,1,1,1,1,1,0,0,0.383333,0.125,0,0,0,0,0,0,1,1,1,1,1,0,0,0.663864,0.272727,0.086957,1,1,1,1,1,0,0,0,0,0,0,0,0.449643,0.176471,0,0,0,0,0,0,nao-duplicata
0,0,0.907692,0.692308,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.375,0.2,1,1,1,1,1,0,0,0.666667,0.333333,0,0,0,0.555556,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,1,1,1,0.5,0.333333,0.681786,0.5625,0.470588,0,0,0,0,0,nao-duplicata
0,0,0.952564,0.769231,0.62069,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.883333,0.625,0.3,0,0,0,0,0,0,0,0.611111,0.166667,0,0,0,0.437037,0,0,0,0,0,0,0,0,0,0.501374,0.230769,0,0,0,0,0,0,0,0,0,0.5,0.285714,1,1,1,1,1,0,0,0,0,0,nao-duplicata
0,0,0.920513,0.692308,0.551724,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.555556,0.166667,0,1,1,1,1,1,1,1,1,1,1,0,0,0.642857,0.428571,0.235294,0,0,0,0,0,0,0,0,0.5,0.285714,0,0,0.576587,0.2,0.060606,0,0,0.358333,0.266667,0.074074,nao-duplicata
0,0,0.907692,0.692308,0.6,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,1,1,1,1,1,0,0,0.428571,0,0,0,0,0.458333,0.125,0,0,0,0,0,0,0,0,0.492424,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.521493,0.176471,0,0,0,0,0,0,nao-duplicata
0,0,0.887692,0.692308,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.762963,0.333333,0.210526,0,0,0,0,0,0,0,0.38456,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505952,0.125,0,0,0,0,0,0,nao-duplicata
0,0,0.902098,0.692308,0.642857,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511111,0.2,0,0,0,0.7,0.25,0.166667,1,1,1,1,1,0,0,0.271717,0.133333,0,1,1,1,1,1,nao-duplicata
0,0,0.876923,0.692308,0.533333,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.9,0.625,0.5,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.720798,0.538462,0.4,0,0,0,0,0,1,1,1,1,1,0.5,0.333333,0.705682,0.666667,0.518519,1,1,1,1,1,nao-duplicata
0,0,0.887692,0.615385,0.533333,0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.76213,0.444444,0.285714,1,1,1,1,1,0,0,0.55,0.25,0,0,0,0.486111,0,0,0,0,0,0,0,0,0,0.477564,0.153846,0,1,1,1,1,1,0,0,0,0,0,0,0,0.455128,0.076923,0.066667,0,0,0,0,0,nao-duplicata
0,0,0.866667,0.666667,0.571429,0,0,0,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.083333,0.083333,1,1,1,1,1,0,0,0.593519,0.222222,0,1,1,1,1,1,0,0,0,0,0,0,0,0.551587,0.285714,0.066667,0,0,0,0,0,nao-duplicata
0,0,0.920513,0.692308,0.551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0.125,0,1,1,1,1,1,0,0,0.5,0.166667,0,0,0,0.492064,0.142857,0.142857,0,0,0,0,0,0,0,0.412037,0.111111,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,nao-duplicata
